fold,case,DSC_LV,DSC_MYO,ASSD_LVEndo,ASSD_LVEpi,HD_LVEndo,HD_LVEpi,Jac_neg_pct
1,P019-4,0.8425157,0.82353735,1.8008863925933838,2.5402638912200928,7.603453159332275,8.474225997924805,0.7439507378472222
1,P020-1,0.84205574,0.7307982,2.2350971698760986,2.84277606010437,8.0,8.835298538208008,1.8758138020833333
1,P020-2,0.82652426,0.67381495,1.759844422340393,3.1211464405059814,7.288690090179443,10.151969909667969,0.9080674913194444
1,P020-3,0.7693066,0.6141301,2.8295555114746094,4.286162376403809,8.0,16.04875373840332,1.184760199652778
1,P020-4,0.8292314,0.787531,1.8965833187103271,1.6972652673721313,7.905694007873535,7.603453159332275,1.4234754774305556
2,P001-1,0.91182524,0.8239218,1.7262927293777466,2.099543571472168,8.0,8.0,0.8599175347222222
2,P001-2,0.9051171,0.8530449,1.9312952756881714,1.7208162546157837,8.0,8.0,0.4218207465277778
2,P001-3,0.8670173,0.79959816,2.0392191410064697,2.729853868484497,7.603453159332275,8.0,0.6429036458333333
2,P001-4,0.86358863,0.81330806,2.103982448577881,2.4173550605773926,7.603453159332275,8.0,0.8836534288194444
2,P002-1,0.9298811,0.8856059,0.5929798483848572,0.9166754484176636,2.5,3.9528470039367676,0.9311252170138888
2,P002-2,0.8571673,0.80817217,1.6346668004989624,2.384742498397827,7.288690090179443,8.0,0.8633083767361112
2,P002-3,0.9140782,0.8620952,0.9760844111442566,1.2841176986694336,4.506938934326172,6.373774528503418,0.811767578125
2,P002-4,0.8525859,0.83028466,2.1721224784851074,2.293511390686035,8.0,8.0,0.9236653645833334
2,P003-1,0.88983005,0.8586359,1.2615493535995483,1.2986818552017212,5.590169906616211,6.25,0.4245334201388889
2,P003-2,0.9021493,0.78038573,1.2187604904174805,1.8530102968215942,8.0,8.0,0.680202907986111
2,P003-3,0.88682497,0.8085087,1.090828537940979,1.7777036428451538,5.0,8.0,0.4421657986111111
2,P003-4,0.82370067,0.78900284,2.2648184299468994,2.2892472743988037,8.746427536010742,8.0,0.5411783854166667
2,P004-1,0.85345465,0.8466786,3.8956074714660645,3.397287130355835,13.860916137695312,10.822430610656738,0.8565266927083334
2,P004-2,0.83802575,0.817056,1.9508864879608154,2.0987348556518555,8.474225997924805,8.385254859924316,3.0402289496527777
2,P004-3,0.85728216,0.8562482,1.7337372303009033,1.9310872554779053,8.0,8.0,1.1739095052083335
2,P005-1,0.93885684,0.85361487,0.5479981899261475,1.3292557001113892,2.5,7.905694007873535,0.7697211371527778
2,P005-2,0.91343755,0.8300226,1.11273992061615,1.5109244585037231,5.153882026672363,7.288690090179443,0.8897569444444444
2,P005-4,0.9065344,0.83726895,2.279435634613037,2.6795451641082764,8.0,8.0,0.3248426649305555
2,P006-1,0.8713904,0.76379806,1.959363579750061,3.677152633666992,8.0,10.455262184143066,0.7392035590277778
2,P006-2,0.8310007,0.67629755,1.9467836618423462,3.4912686347961426,8.0,16.0,0.3628200954861111
2,P006-3,0.87927526,0.7957004,2.09969162940979,2.7468369007110596,8.0,9.320672035217285,0.3309461805555555
2,P006-4,0.88948005,0.78853947,1.5120164155960083,2.6766130924224854,6.25,8.192984580993652,0.5805121527777778
2,P007-1,0.90438485,0.7864806,1.645032525062561,2.0774288177490234,8.0,8.0,1.2864854600694444
2,P007-2,0.88367754,0.729143,1.6063575744628906,2.508850574493408,8.0,8.474225997924805,0.8816189236111112
2,P007-3,0.93340695,0.81839466,0.5221748352050781,1.4144341945648193,2.5,8.0,0.6218804253472222
